Provider ID,Measure Name,Measure ID,Compared to National,Score
340127,C.diff Observed Cases,HAI_6_NUMERATOR,Worse than the National Benchmark,13
340127,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Worse than the National Benchmark,2.598
340129,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340129,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340129,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340129,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340129,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340129,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340129,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340129,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340129,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340129,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340129,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340129,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340129,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,No Different than National Benchmark,Not Available
340129,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,No Different than National Benchmark,2.756
340129,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,No Different than National Benchmark,45
340129,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,1.087
340129,SSI: Colon Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,0
340129,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,No Different than National Benchmark,0
340129,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
340129,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
340129,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,46
340129,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.356
340129,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
340129,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
340129,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
340129,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
340129,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,16919
340129,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.515
340129,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,1
340129,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
340129,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.491
340129,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.848
340129,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,14639
340129,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,8.939
340129,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,9
340129,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,1.007
340130,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340130,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340130,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340130,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340130,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340130,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340130,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340130,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340130,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340130,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340130,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340130,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340130,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,No Different than National Benchmark,0.398
340130,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,No Different than National Benchmark,4.255
340130,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,No Different than National Benchmark,72
340130,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,1.919
340130,SSI: Colon Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,3
340130,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,No Different than National Benchmark,1.563
340130,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
340130,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
340130,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,57
340130,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.49
340130,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
340130,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
340130,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,No Different than National Benchmark,0.044
340130,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,No Different than National Benchmark,4.301
340130,MRSA Patient Days,HAI_5_DOPC_DAYS,No Different than National Benchmark,34109
340130,MRSA Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,1.147
340130,MRSA Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,1
340130,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,No Different than National Benchmark,0.872
340130,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.33
340130,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.092
340130,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,31390
340130,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,17.51
340130,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,11
340130,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.628
340131,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340131,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340131,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340131,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340131,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340131,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340131,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340131,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340131,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340131,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340131,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340131,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340131,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,No Different than National Benchmark,0.111
340131,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,No Different than National Benchmark,2.197
340131,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,No Different than National Benchmark,121
340131,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,3.008
340131,SSI: Colon Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,2
340131,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,No Different than National Benchmark,0.665
340131,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,No Different than National Benchmark,0.03
340131,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,No Different than National Benchmark,2.946
340131,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,No Different than National Benchmark,204
340131,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,No Different than National Benchmark,1.674
340131,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,No Different than National Benchmark,1
340131,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,No Different than National Benchmark,0.597
340131,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,No Different than National Benchmark,0.127
340131,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,No Different than National Benchmark,2.504
340131,MRSA Patient Days,HAI_5_DOPC_DAYS,No Different than National Benchmark,63909
340131,MRSA Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,2.639
340131,MRSA Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,2
340131,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,No Different than National Benchmark,0.758
340131,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.908
340131,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.582
340131,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,61633
340131,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,41.33
340131,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,50
340131,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,1.21
340132,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340132,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340132,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340132,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340132,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340132,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340132,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340132,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340132,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340132,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340132,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340132,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340132,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,No Different than National Benchmark,0.034
340132,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,No Different than National Benchmark,3.321
340132,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,No Different than National Benchmark,59
340132,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,1.485
340132,SSI: Colon Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,1
340132,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,No Different than National Benchmark,0.673
340132,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
340132,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
340132,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,24
340132,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.205
340132,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
340132,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
340132,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
340132,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
340132,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,22007
340132,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.951
340132,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,1
340132,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
340132,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.629
340132,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.687
340132,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,21137
340132,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,15.069
340132,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,16
340132,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,1.062
340133,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340133,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340133,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340133,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340133,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340133,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340133,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340133,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340133,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340133,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340133,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340133,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340133,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
340133,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
340133,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,Not Available
340133,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available
340133,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available
340133,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
340133,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
340133,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
340133,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,7
340133,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.047
340133,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
340133,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
340133,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
340133,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
340133,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,4186
340133,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.076
340133,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0
340133,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
340133,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.04
340133,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,3.906
340133,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,4186
340133,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,1.263
340133,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,1
340133,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.792
340141,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340141,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340141,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340141,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340141,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340141,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340141,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340141,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340141,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340141,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340141,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
